psi,theta,K,h
-0.01,0.40975657,0.25229588,0.01
-0.02,0.40975612,0.24611986,0.02
-0.03,0.4097557,0.23925921,0.03
-0.04,0.40975532,0.23183478,0.04
-0.05,0.40975493,0.22399972,0.05
-0.060000000000000005,0.40975448,0.21590166,0.060000000000000005
-0.06999999999999999,0.4097541,0.20767276,0.06999999999999999
-0.08,0.40975362,0.19942646,0.08
-0.09,0.40975314,0.19125672,0.09
-0.09999999999999999,0.40975267,0.1832388,0.09999999999999999
-0.11,0.4097522,0.17543086,0.11
-0.12,0.40975165,0.167876,0.12
-0.13,0.40975112,0.16060448,0.13
-0.14,0.40975052,0.15363584,0.14
-0.15000000000000002,0.40974993,0.14698087,0.15000000000000002
-0.16,0.40974927,0.14064346,0.16
-0.17,0.40974867,0.13462211,0.17
-0.18000000000000002,0.40974796,0.12891124,0.18000000000000002
-0.19,0.4097473,0.12350229,0.19
-0.2,0.4097466,0.11838453,0.2
-0.21000000000000002,0.4097458,0.11354587,0.21000000000000002
-0.22,0.40974504,0.10897332,0.22
-0.23,0.4097443,0.10465346,0.23
-0.24000000000000002,0.40974346,0.10057277,0.24000000000000002
-0.25,0.4097426,0.096717864,0.25
-0.26,0.40974176,0.09307567,0.26
-0.27,0.40974087,0.089633524,0.27
-0.28,0.4097399,0.08637932,0.28
-0.29000000000000004,0.40973896,0.08330147,0.29000000000000004
-0.3,0.409738,0.080389045,0.3
-0.31,0.409737,0.07763171,0.31
-0.32,0.40973595,0.07501973,0.32
-0.33,0.4097349,0.072543964,0.33
-0.34,0.4097338,0.07019585,0.34
-0.35000000000000003,0.4097327,0.0679674,0.35000000000000003
-0.36000000000000004,0.40973157,0.06585114,0.36000000000000004
-0.37,0.40973043,0.063840084,0.37
-0.38,0.40972924,0.061927747,0.38
-0.39,0.409728,0.060108047,0.39
-0.4,0.40972674,0.058375336,0.4
-0.41000000000000003,0.4097255,0.05672438,0.41000000000000003
-0.42000000000000004,0.40972418,0.05515025,0.42000000000000004
-0.43,0.40972283,0.053648386,0.43
-0.44,0.4097215,0.052214555,0.44
-0.45,0.4097201,0.050844762,0.45
-0.46,0.4097187,0.04953531,0.46
-0.47000000000000003,0.40971723,0.048282772,0.47000000000000003
-0.48000000000000004,0.40971574,0.047083918,0.48000000000000004
-0.49,0.40971422,0.04593576,0.49
-0.5,0.40971267,0.04483548,0.5
-0.51,0.40971112,0.043780446,0.51
-0.52,0.4097095,0.042768233,0.52
-0.53,0.40970787,0.041796543,0.53
-0.54,0.40970618,0.040863223,0.54
-0.55,0.4097045,0.03996625,0.55
-0.56,0.40970278,0.039103776,0.56
-0.5700000000000001,0.40970105,0.038274027,0.5700000000000001
-0.5800000000000001,0.40969926,0.03747532,0.5800000000000001
-0.59,0.40969747,0.03670615,0.59
-0.6,0.40969557,0.03596501,0.6
-0.61,0.40969366,0.035250537,0.61
-0.62,0.40969178,0.034561478,0.62
-0.63,0.40968984,0.03389657,0.63
-0.64,0.40968788,0.033254713,0.64
-0.65,0.40968585,0.032634795,0.65
-0.66,0.4096838,0.03203582,0.66
-0.67,0.4096817,0.03145682,0.67
-0.68,0.4096796,0.030896913,0.68
-0.6900000000000001,0.40967745,0.0303552,0.6900000000000001
-0.7000000000000001,0.40967524,0.02983093,0.7000000000000001
-0.7100000000000001,0.40967304,0.029323319,0.7100000000000001
-0.72,0.40967077,0.028831623,0.72
-0.73,0.40966848,0.028355192,0.73
-0.74,0.40966615,0.027893346,0.74
-0.75,0.4096638,0.027445516,0.75
-0.76,0.4096614,0.027011089,0.76
-0.77,0.40965894,0.026589526,0.77
-0.78,0.40965652,0.026180292,0.78
-0.79,0.409654,0.025782913,0.79
-0.8,0.40965146,0.025396893,0.8
-0.81,0.40964887,0.025021814,0.81
-0.8200000000000001,0.40964627,0.024657227,0.8200000000000001
-0.8300000000000001,0.4096436,0.024302728,0.8300000000000001
-0.8400000000000001,0.4096409,0.02395793,0.8400000000000001
-0.85,0.40963817,0.023622485,0.85
-0.86,0.40963542,0.02329602,0.86
-0.87,0.40963262,0.022978213,0.87
-0.88,0.40962976,0.02266875,0.88
-0.89,0.4096269,0.022367314,0.89
-0.9,0.40962398,0.022073617,0.9
-0.91,0.40962106,0.021787407,0.91
-0.92,0.40961808,0.021508388,0.92
-0.93,0.40961504,0.02123632,0.93
-0.9400000000000001,0.40961194,0.020970969,0.9400000000000001
-0.9500000000000001,0.40960884,0.020712094,0.9500000000000001
-0.9600000000000001,0.40960568,0.020459497,0.9600000000000001
-0.97,0.40960252,0.02021293,0.97
-0.98,0.40959924,0.019972203,0.98
-0.99,0.409596,0.019737158,0.99
-1.0,0.40959272,0.019507552,1.0
-1.01,0.40958935,0.019283252,1.01
-1.02,0.409586,0.019064074,1.02
-1.03,0.40958256,0.018849842,1.03
-1.04,0.4095791,0.01864042,1.04
-1.05,0.4095756,0.018435625,1.05
-1.06,0.40957206,0.018235354,1.06
-1.07,0.40956843,0.018039439,1.07
-1.08,0.40956482,0.017847747,1.08
-1.09,0.40956116,0.017660167,1.09
-1.1,0.40955746,0.017476542,1.1
-1.11,0.4095537,0.01729679,1.11
-1.12,0.40954995,0.017120795,1.12
-1.1300000000000001,0.4095461,0.01694842,1.1300000000000001
-1.1400000000000001,0.40954226,0.016779585,1.1400000000000001
-1.1500000000000001,0.40953833,0.016614176,1.1500000000000001
-1.1600000000000001,0.4095344,0.01645209,1.1600000000000001
-1.17,0.4095304,0.016293244,1.17
-1.18,0.4095264,0.016137537,1.18
-1.19,0.40952232,0.015984872,1.19
-1.2,0.4095182,0.015835209,1.2
-1.21,0.40951407,0.01568842,1.21
-1.22,0.4095099,0.015544435,1.22
-1.23,0.40950564,0.015403186,1.23
-1.24,0.4095014,0.015264594,1.24
-1.25,0.40949708,0.015128599,1.25
-1.26,0.40949273,0.014995106,1.26
-1.27,0.40948835,0.014864092,1.27
