psi,theta,K,h
-0.01,0.41004473,0.25068456,0.01
-0.02,0.41004372,0.24266341,0.02
-0.03,0.4100428,0.23338044,0.03
-0.04,0.41004196,0.2231132,0.04
-0.05,0.41004115,0.21219194,0.05
-0.060000000000000005,0.4100404,0.20093432,0.060000000000000005
-0.06999999999999999,0.41003966,0.18961833,0.06999999999999999
-0.08,0.41003895,0.17847072,0.08
-0.09,0.41003826,0.16766427,0.09
-0.09999999999999999,0.41003758,0.15732181,0.09999999999999999
-0.11,0.4100369,0.14752269,0.11
-0.12,0.4100362,0.1383112,0.12
-0.13,0.41003555,0.12970437,0.13
-0.14,0.4100349,0.121699214,0.14
-0.15000000000000002,0.41003424,0.114278674,0.15000000000000002
-0.16,0.41003358,0.10741643,0.16
-0.17,0.41003293,0.101080574,0.17
-0.18000000000000002,0.41003227,0.095236264,0.18000000000000002
-0.19,0.4100316,0.08984773,0.19
-0.2,0.41003096,0.0848795,0.2
-0.21000000000000002,0.4100303,0.08029745,0.21000000000000002
-0.22,0.41002965,0.0760691,0.22
-0.23,0.410029,0.0721642,0.23
-0.24000000000000002,0.41002834,0.06855468,0.24000000000000002
-0.25,0.41002768,0.06521465,0.25
-0.26,0.410027,0.06212054,0.26
-0.27,0.4100263,0.059250742,0.27
-0.28,0.4100257,0.056585718,0.28
-0.29000000000000004,0.410025,0.05410767,0.29000000000000004
-0.3,0.4100243,0.051800493,0.3
-0.31,0.41002363,0.049649604,0.31
-0.32,0.4100229,0.0476418,0.32
-0.33,0.4100222,0.045765158,0.33
-0.34,0.4100215,0.04400885,0.34
-0.35000000000000003,0.41002077,0.04236309,0.35000000000000003
-0.36000000000000004,0.41002002,0.040819,0.36000000000000004
-0.37,0.41001928,0.039368525,0.37
-0.38,0.4100185,0.03800439,0.38
-0.39,0.41001773,0.03671991,0.39
-0.4,0.41001695,0.035509083,0.4
-0.41000000000000003,0.41001615,0.03436643,0.41000000000000003
-0.42000000000000004,0.41001534,0.033286884,0.42000000000000004
-0.43,0.4100145,0.03226592,0.43
-0.44,0.41001365,0.031299368,0.44
-0.45,0.41001278,0.03038339,0.45
-0.46,0.4100119,0.029514477,0.46
-0.47000000000000003,0.41001096,0.028689453,0.47000000000000003
-0.48000000000000004,0.41000998,0.027905364,0.48000000000000004
-0.49,0.41000906,0.027159506,0.49
-0.5,0.41000807,0.026449425,0.5
-0.51,0.41000706,0.025772769,0.51
-0.52,0.410006,0.025127457,0.52
-0.53,0.4100049,0.024511553,0.53
-0.54,0.4100038,0.023923256,0.54
-0.55,0.41000265,0.023360869,0.55
-0.56,0.4100015,0.0228229,0.56
-0.5700000000000001,0.41000026,0.02230785,0.5700000000000001
-0.5800000000000001,0.409999,0.021814473,0.5800000000000001
-0.59,0.4099977,0.021341482,0.59
-0.6,0.40999633,0.02088774,0.6
-0.61,0.40999496,0.0204522,0.61
-0.62,0.40999347,0.020033836,0.62
-0.63,0.40999198,0.019631762,0.63
-0.64,0.40999043,0.019245083,0.64
-0.65,0.40998888,0.01887301,0.65
-0.66,0.40998715,0.018514762,0.66
-0.67,0.40998542,0.018169677,0.67
-0.68,0.40998363,0.017837038,0.68
-0.6900000000000001,0.4099818,0.017516276,0.6900000000000001
-0.7000000000000001,0.40997982,0.01720679,0.7000000000000001
-0.7100000000000001,0.40997782,0.016908027,0.7100000000000001
